"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.562067084E1,-5.465369821E-1,-1.147099957E-2,4.135029912E-1,6.854334252E-1
1.562566850E1,-3.966149986E-1,2.077800035E-2,4.808709919E-1,6.236762728E-1
1.563066615E1,-3.966149986E-1,2.077800035E-2,4.808709919E-1,6.236762728E-1
1.563566356E1,-3.966149986E-1,2.077800035E-2,4.808709919E-1,6.236762728E-1
1.564066098E1,-3.966149986E-1,2.077800035E-2,4.808709919E-1,6.236762728E-1
1.564565714E1,-2.316319942E-1,3.540600091E-2,5.024279952E-1,5.543833115E-1
1.565065329E1,-2.316319942E-1,3.540600091E-2,5.024279952E-1,5.543833115E-1
1.565565110E1,-2.316319942E-1,3.540600091E-2,5.024279952E-1,5.543833115E-1
1.566064891E1,-2.316319942E-1,3.540600091E-2,5.024279952E-1,5.543833115E-1
1.566564675E1,-9.248799831E-2,3.362600133E-2,4.875490069E-1,4.973819176E-1
1.567064460E1,-9.248799831E-2,3.362600133E-2,4.875490069E-1,4.973819176E-1
1.567564342E1,-9.248799831E-2,3.362600133E-2,4.875490069E-1,4.973819176E-1
1.568064222E1,-9.248799831E-2,3.362600133E-2,4.875490069E-1,4.973819176E-1
1.568564053E1,-1.944099925E-2,2.571799979E-2,4.486519992E-1,4.498088309E-1
1.569063884E1,-1.944099925E-2,2.571799979E-2,4.486519992E-1,4.498088309E-1
1.569563711E1,-1.944099925E-2,2.571799979E-2,4.486519992E-1,4.498088309E-1
1.570063538E1,-1.944099925E-2,2.571799979E-2,4.486519992E-1,4.498088309E-1
1.570563307E1,-2.359700017E-2,2.366299927E-2,3.925899863E-1,3.940097122E-1
1.571063076E1,-2.359700017E-2,2.366299927E-2,3.925899863E-1,3.940097122E-1
1.571562890E1,-2.359700017E-2,2.366299927E-2,3.925899863E-1,3.940097122E-1
1.572062706E1,-2.359700017E-2,2.366299927E-2,3.925899863E-1,3.940097122E-1
1.572562571E1,-9.585600346E-2,3.572700173E-2,3.230470121E-1,3.388571440E-1
1.573062436E1,-9.585600346E-2,3.572700173E-2,3.230470121E-1,3.388571440E-1
1.573562264E1,-9.585600346E-2,3.572700173E-2,3.230470121E-1,3.388571440E-1
1.574062091E1,-9.585600346E-2,3.572700173E-2,3.230470121E-1,3.388571440E-1
1.574561891E1,-2.269890010E-1,5.907600001E-2,2.406840026E-1,3.360695903E-1
1.575061691E1,-2.269890010E-1,5.907600001E-2,2.406840026E-1,3.360695903E-1
1.575561552E1,-2.269890010E-1,5.907600001E-2,2.406840026E-1,3.360695903E-1
1.576061414E1,-2.269890010E-1,5.907600001E-2,2.406840026E-1,3.360695903E-1
1.576561306E1,-3.829630017E-1,9.607499838E-2,1.483259946E-1,4.217720554E-1
1.577061198E1,-3.829630017E-1,9.607499838E-2,1.483259946E-1,4.217720554E-1
1.577560952E1,-3.829630017E-1,9.607499838E-2,1.483259946E-1,4.217720554E-1
1.578060706E1,-3.829630017E-1,9.607499838E-2,1.483259946E-1,4.217720554E-1
1.578560537E1,-5.253229737E-1,1.384450048E-1,6.364399940E-2,5.469751409E-1
1.579060368E1,-5.253229737E-1,1.384450048E-1,6.364399940E-2,5.469751409E-1
1.579560166E1,-5.253229737E-1,1.384450048E-1,6.364399940E-2,5.469751409E-1
1.580059966E1,-5.253229737E-1,1.384450048E-1,6.364399940E-2,5.469751409E-1
1.580559647E1,-6.321899891E-1,1.771660000E-1,1.572499983E-2,6.567337737E-1
1.581059328E1,-6.321899891E-1,1.771660000E-1,1.572499983E-2,6.567337737E-1
1.581559216E1,-6.321899891E-1,1.771660000E-1,1.572499983E-2,6.567337737E-1
1.582059104E1,-6.321899891E-1,1.771660000E-1,1.572499983E-2,6.567337737E-1
1.582558843E1,-6.942240000E-1,2.131910026E-1,6.519999821E-3,7.262505602E-1
1.583058581E1,-6.942240000E-1,2.131910026E-1,6.519999821E-3,7.262505602E-1
1.583558385E1,-6.942240000E-1,2.131910026E-1,6.519999821E-3,7.262505602E-1
1.584058189E1,-6.942240000E-1,2.131910026E-1,6.519999821E-3,7.262505602E-1
1.584557985E1,-7.199670076E-1,2.496280074E-1,3.014899977E-2,7.626110387E-1
1.585057781E1,-7.199670076E-1,2.496280074E-1,3.014899977E-2,7.626110387E-1
1.585557539E1,-7.199670076E-1,2.496280074E-1,3.014899977E-2,7.626110387E-1
1.586057297E1,-7.199670076E-1,2.496280074E-1,3.014899977E-2,7.626110387E-1
1.586557159E1,-7.241259813E-1,2.850640118E-1,9.910299629E-2,7.845006893E-1
1.587057020E1,-7.241259813E-1,2.850640118E-1,9.910299629E-2,7.845006893E-1
1.587556835E1,-7.241259813E-1,2.850640118E-1,9.910299629E-2,7.845006893E-1
1.588056650E1,-7.241259813E-1,2.850640118E-1,9.910299629E-2,7.845006893E-1
1.588556389E1,-7.205659747E-1,3.327809870E-1,2.120089978E-1,8.215268251E-1
1.589056127E1,-7.205659747E-1,3.327809870E-1,2.120089978E-1,8.215268251E-1
1.589555986E1,-7.205659747E-1,3.327809870E-1,2.120089978E-1,8.215268251E-1
1.590055848E1,-7.205659747E-1,3.327809870E-1,2.120089978E-1,8.215268251E-1
1.590555571E1,-7.269819975E-1,3.931039870E-1,3.385829926E-1,8.931248581E-1
1.591055294E1,-7.269819975E-1,3.931039870E-1,3.385829926E-1,8.931248581E-1
1.591555167E1,-7.269819975E-1,3.931039870E-1,3.385829926E-1,8.931248581E-1
1.592055040E1,-7.269819975E-1,3.931039870E-1,3.385829926E-1,8.931248581E-1
1.592554828E1,-7.389069796E-1,4.513140023E-1,4.587019980E-1,9.798343615E-1
1.593054616E1,-7.389069796E-1,4.513140023E-1,4.587019980E-1,9.798343615E-1
1.593554417E1,-7.389069796E-1,4.513140023E-1,4.587019980E-1,9.798343615E-1
1.594054217E1,-7.389069796E-1,4.513140023E-1,4.587019980E-1,9.798343615E-1
1.594553988E1,-7.702350020E-1,5.075659752E-1,5.455330014E-1,1.071676926E0
1.595053757E1,-7.702350020E-1,5.075659752E-1,5.455330014E-1,1.071676926E0
1.595553708E1,-7.702350020E-1,5.075659752E-1,5.455330014E-1,1.071676926E0
1.596053658E1,-7.702350020E-1,5.075659752E-1,5.455330014E-1,1.071676926E0
1.596553442E1,-8.175699711E-1,5.701709986E-1,5.655720234E-1,1.146031125E0
1.597053227E1,-8.175699711E-1,5.701709986E-1,5.655720234E-1,1.146031125E0
1.597553121E1,-8.175699711E-1,5.701709986E-1,5.655720234E-1,1.146031125E0
1.598053017E1,-8.175699711E-1,5.701709986E-1,5.655720234E-1,1.146031125E0
1.598552751E1,-8.518509865E-1,6.321640015E-1,5.650510192E-1,1.201900196E0
1.599052486E1,-8.518509865E-1,6.321640015E-1,5.650510192E-1,1.201900196E0
1.599552208E1,-8.518509865E-1,6.321640015E-1,5.650510192E-1,1.201900196E0
1.600051932E1,-8.518509865E-1,6.321640015E-1,5.650510192E-1,1.201900196E0
1.600551705E1,-7.962350249E-1,6.571149826E-1,8.043630123E-1,1.308736097E0
1.601051478E1,-7.962350249E-1,6.571149826E-1,8.043630123E-1,1.308736097E0
1.601551369E1,-7.962350249E-1,6.571149826E-1,8.043630123E-1,1.308736097E0
1.602051257E1,-7.962350249E-1,6.571149826E-1,8.043630123E-1,1.308736097E0
1.602551119E1,-4.806619883E-1,6.004239917E-1,1.221418023E0,1.443401158E0
1.603050980E1,-4.806619883E-1,6.004239917E-1,1.221418023E0,1.443401158E0
1.603550737E1,-4.806619883E-1,6.004239917E-1,1.221418023E0,1.443401158E0
1.604050494E1,-4.806619883E-1,6.004239917E-1,1.221418023E0,1.443401158E0
1.604550387E1,-1.441130042E-1,3.268859982E-1,1.580036044E0,1.619918799E0
1.605050279E1,-1.441130042E-1,3.268859982E-1,1.580036044E0,1.619918799E0
1.605550110E1,-1.441130042E-1,3.268859982E-1,1.580036044E0,1.619918799E0
1.606049941E1,-1.441130042E-1,3.268859982E-1,1.580036044E0,1.619918799E0
1.606549783E1,1.063949987E-1,7.804899663E-2,1.785642028E0,1.790510819E0
1.607049625E1,1.063949987E-1,7.804899663E-2,1.785642028E0,1.790510819E0
1.607549471E1,1.063949987E-1,7.804899663E-2,1.785642028E0,1.790510819E0
1.608049318E1,1.063949987E-1,7.804899663E-2,1.785642028E0,1.790510819E0
1.608549183E1,5.387900025E-2,-1.079220027E-1,1.513828993E0,1.518627118E0
1.609049048E1,5.387900025E-2,-1.079220027E-1,1.513828993E0,1.518627118E0
1.609548924E1,5.387900025E-2,-1.079220027E-1,1.513828993E0,1.518627118E0
1.610048801E1,5.387900025E-2,-1.079220027E-1,1.513828993E0,1.518627118E0
1.610548628E1,-5.322200060E-2,-2.065919936E-1,1.258128047E0,1.276087386E0
1.611048455E1,-5.322200060E-2,-2.065919936E-1,1.258128047E0,1.276087386E0
1.611548133E1,-5.322200060E-2,-2.065919936E-1,1.258128047E0,1.276087386E0
1.612047814E1,-5.322200060E-2,-2.065919936E-1,1.258128047E0,1.276087386E0
1.612547564E1,-1.700929999E-1,-2.148299962E-1,1.081215024E0,1.115396559E0
1.613047314E1,-1.700929999E-1,-2.148299962E-1,1.081215024E0,1.115396559E0
1.613547175E1,-1.700929999E-1,-2.148299962E-1,1.081215024E0,1.115396559E0
1.614047036E1,-1.700929999E-1,-2.148299962E-1,1.081215024E0,1.115396559E0
1.614546794E1,-2.256049961E-1,-1.728229970E-1,1.018038034E0,1.056961136E0
1.615046552E1,-2.256049961E-1,-1.728229970E-1,1.018038034E0,1.056961136E0
1.615546398E1,-2.256049961E-1,-1.728229970E-1,1.018038034E0,1.056961136E0
1.616046244E1,-2.256049961E-1,-1.728229970E-1,1.018038034E0,1.056961136E0
1.616546056E1,-1.837570071E-1,-1.023349985E-1,1.027153969E0,1.048467627E0
1.617045867E1,-1.837570071E-1,-1.023349985E-1,1.027153969E0,1.048467627E0
1.617545622E1,-1.837570071E-1,-1.023349985E-1,1.027153969E0,1.048467627E0
1.618045376E1,-1.837570071E-1,-1.023349985E-1,1.027153969E0,1.048467627E0
1.618545118E1,6.234399974E-2,-9.939000010E-3,1.040503979E0,1.042417425E0
1.619044860E1,6.234399974E-2,-9.939000010E-3,1.040503979E0,1.042417425E0
1.619544722E1,6.234399974E-2,-9.939000010E-3,1.040503979E0,1.042417425E0
1.620044583E1,6.234399974E-2,-9.939000010E-3,1.040503979E0,1.042417425E0
1.620544410E1,2.862119973E-1,8.213099837E-2,1.039049029E0,1.080872654E0
1.621044237E1,2.862119973E-1,8.213099837E-2,1.039049029E0,1.080872654E0
1.621543975E1,2.862119973E-1,8.213099837E-2,1.039049029E0,1.080872654E0
1.622043714E1,2.862119973E-1,8.213099837E-2,1.039049029E0,1.080872654E0
1.622543518E1,4.923779964E-1,1.461620033E-1,1.034769058E0,1.155225704E0
1.623043321E1,4.923779964E-1,1.461620033E-1,1.034769058E0,1.155225704E0
1.623543022E1,4.923779964E-1,1.461620033E-1,1.034769058E0,1.155225704E0
1.624042726E1,4.923779964E-1,1.461620033E-1,1.034769058E0,1.155225704E0
1.624542515E1,6.595690250E-1,1.679379940E-1,1.015223980E0,1.222257828E0
1.625042303E1,6.595690250E-1,1.679379940E-1,1.015223980E0,1.222257828E0
1.625542054E1,6.595690250E-1,1.679379940E-1,1.015223980E0,1.222257828E0
1.626041808E1,6.595690250E-1,1.679379940E-1,1.015223980E0,1.222257828E0
1.626541564E1,7.426180243E-1,1.665229946E-1,9.278650284E-1,1.200060394E0
1.627041318E1,7.426180243E-1,1.665229946E-1,9.278650284E-1,1.200060394E0
1.627541053E1,7.426180243E-1,1.665229946E-1,9.278650284E-1,1.200060394E0
1.628040787E1,7.426180243E-1,1.665229946E-1,9.278650284E-1,1.200060394E0
1.628540561E1,7.311829925E-1,1.744379997E-1,6.394770145E-1,9.869083222E-1
1.629040334E1,7.311829925E-1,1.744379997E-1,6.394770145E-1,9.869083222E-1
1.629540162E1,7.311829925E-1,1.744379997E-1,6.394770145E-1,9.869083222E-1
1.630039989E1,7.311829925E-1,1.744379997E-1,6.394770145E-1,9.869083222E-1
1.630539808E1,6.272609830E-1,2.111549973E-1,3.667410016E-1,7.566648769E-1
1.631039628E1,6.272609830E-1,2.111549973E-1,3.667410016E-1,7.566648769E-1
1.631539411E1,6.272609830E-1,2.111549973E-1,3.667410016E-1,7.566648769E-1
1.632039195E1,6.272609830E-1,2.111549973E-1,3.667410016E-1,7.566648769E-1
1.632538899E1,4.861949980E-1,2.779160142E-1,1.355820000E-1,5.761990678E-1
1.633038603E1,4.861949980E-1,2.779160142E-1,1.355820000E-1,5.761990678E-1
1.633538391E1,4.861949980E-1,2.779160142E-1,1.355820000E-1,5.761990678E-1
1.634038180E1,4.861949980E-1,2.779160142E-1,1.355820000E-1,5.761990678E-1
1.634537945E1,3.586769998E-1,3.476740122E-1,-2.159699984E-2,4.999928393E-1
1.635037710E1,3.586769998E-1,3.476740122E-1,-2.159699984E-2,4.999928393E-1
1.635537546E1,3.586769998E-1,3.476740122E-1,-2.159699984E-2,4.999928393E-1
1.636037380E1,3.586769998E-1,3.476740122E-1,-2.159699984E-2,4.999928393E-1
1.636537303E1,2.651140094E-1,4.081349969E-1,-1.077959985E-1,4.984772722E-1
1.637037226E1,2.651140094E-1,4.081349969E-1,-1.077959985E-1,4.984772722E-1
1.637537067E1,2.651140094E-1,4.081349969E-1,-1.077959985E-1,4.984772722E-1
1.638036909E1,2.651140094E-1,4.081349969E-1,-1.077959985E-1,4.984772722E-1
1.638536663E1,2.123479992E-1,4.460819960E-1,-1.327569932E-1,5.115713431E-1
1.639036417E1,2.123479992E-1,4.460819960E-1,-1.327569932E-1,5.115713431E-1
1.639536280E1,2.123479992E-1,4.460819960E-1,-1.327569932E-1,5.115713431E-1
1.640036141E1,2.123479992E-1,4.460819960E-1,-1.327569932E-1,5.115713431E-1
1.640535941E1,1.824530065E-1,4.648439884E-1,-1.300960034E-1,5.160368235E-1
1.641035741E1,1.824530065E-1,4.648439884E-1,-1.300960034E-1,5.160368235E-1
1.641535562E1,1.824530065E-1,4.648439884E-1,-1.300960034E-1,5.160368235E-1
1.642035382E1,1.824530065E-1,4.648439884E-1,-1.300960034E-1,5.160368235E-1
1.642535212E1,1.643369943E-1,4.821839929E-1,-1.218789965E-1,5.237962776E-1
1.643035043E1,1.643369943E-1,4.821839929E-1,-1.218789965E-1,5.237962776E-1
1.643534906E1,1.643369943E-1,4.821839929E-1,-1.218789965E-1,5.237962776E-1
1.644034768E1,1.643369943E-1,4.821839929E-1,-1.218789965E-1,5.237962776E-1
1.644534660E1,1.382369995E-1,5.107650161E-1,-1.169719994E-1,5.419158775E-1
1.645034552E1,1.382369995E-1,5.107650161E-1,-1.169719994E-1,5.419158775E-1
1.645534317E1,1.382369995E-1,5.107650161E-1,-1.169719994E-1,5.419158775E-1
1.646034082E1,1.382369995E-1,5.107650161E-1,-1.169719994E-1,5.419158775E-1
1.646533821E1,1.130430028E-1,5.463399887E-1,-9.608899802E-2,5.661264870E-1
1.647033559E1,1.130430028E-1,5.463399887E-1,-9.608899802E-2,5.661264870E-1
1.647533391E1,1.130430028E-1,5.463399887E-1,-9.608899802E-2,5.661264870E-1
1.648033222E1,1.130430028E-1,5.463399887E-1,-9.608899802E-2,5.661264870E-1
1.648533083E1,1.235380024E-1,5.565590262E-1,-3.250499815E-2,5.710307896E-1
1.649032945E1,1.235380024E-1,5.565590262E-1,-3.250499815E-2,5.710307896E-1
1.649532829E1,1.235380024E-1,5.565590262E-1,-3.250499815E-2,5.710307896E-1
1.650032710E1,1.235380024E-1,5.565590262E-1,-3.250499815E-2,5.710307896E-1
1.650532490E1,1.773959994E-1,5.263749957E-1,8.875700086E-2,5.625102505E-1
1.651032271E1,1.773959994E-1,5.263749957E-1,8.875700086E-2,5.625102505E-1
1.651532090E1,1.773959994E-1,5.263749957E-1,8.875700086E-2,5.625102505E-1
1.652031910E1,1.773959994E-1,5.263749957E-1,8.875700086E-2,5.625102505E-1
1.652531736E1,2.427320033E-1,4.676289856E-1,2.449810058E-1,5.810433606E-1
1.653031563E1,2.427320033E-1,4.676289856E-1,2.449810058E-1,5.810433606E-1
1.653531415E1,2.427320033E-1,4.676289856E-1,2.449810058E-1,5.810433606E-1
1.654031265E1,2.427320033E-1,4.676289856E-1,2.449810058E-1,5.810433606E-1
1.654531046E1,2.567180097E-1,4.022870064E-1,3.813970089E-1,6.109031432E-1
1.655030826E1,2.567180097E-1,4.022870064E-1,3.813970089E-1,6.109031432E-1
1.655530615E1,2.567180097E-1,4.022870064E-1,3.813970089E-1,6.109031432E-1
1.656030403E1,2.567180097E-1,4.022870064E-1,3.813970089E-1,6.109031432E-1
1.656530215E1,4.254300147E-2,3.619009852E-1,4.272910058E-1,5.615690819E-1
1.657030026E1,4.254300147E-2,3.619009852E-1,4.272910058E-1,5.615690819E-1
1.657529813E1,4.254300147E-2,3.619009852E-1,4.272910058E-1,5.615690819E-1
1.658029601E1,4.254300147E-2,3.619009852E-1,4.272910058E-1,5.615690819E-1
1.658529417E1,-1.451749951E-1,3.694860041E-1,2.485660017E-1,4.683809813E-1
1.659029232E1,-1.451749951E-1,3.694860041E-1,2.485660017E-1,4.683809813E-1
1.659529075E1,-1.451749951E-1,3.694860041E-1,2.485660017E-1,4.683809813E-1
1.660028917E1,-1.451749951E-1,3.694860041E-1,2.485660017E-1,4.683809813E-1
1.660528767E1,-2.688280046E-1,4.179709852E-1,5.271999910E-2,4.997475751E-1
1.661028617E1,-2.688280046E-1,4.179709852E-1,5.271999910E-2,4.997475751E-1
1.661528398E1,-2.688280046E-1,4.179709852E-1,5.271999910E-2,4.997475751E-1
1.662028179E1,-2.688280046E-1,4.179709852E-1,5.271999910E-2,4.997475751E-1
1.662528014E1,-2.631419897E-1,4.801859856E-1,-1.235850006E-1,5.613337152E-1
1.663027848E1,-2.631419897E-1,4.801859856E-1,-1.235850006E-1,5.613337152E-1
1.663527628E1,-2.631419897E-1,4.801859856E-1,-1.235850006E-1,5.613337152E-1
1.664027409E1,-2.631419897E-1,4.801859856E-1,-1.235850006E-1,5.613337152E-1
1.664527246E1,9.267999791E-3,4.732629955E-1,4.060399905E-2,4.750920368E-1
1.665027081E1,9.267999791E-3,4.732629955E-1,4.060399905E-2,4.750920368E-1
1.665526850E1,9.267999791E-3,4.732629955E-1,4.060399905E-2,4.750920368E-1
1.666026620E1,9.267999791E-3,4.732629955E-1,4.060399905E-2,4.750920368E-1
1.666526430E1,3.989120126E-1,2.316530049E-1,4.439310133E-1,6.402098508E-1
1.667026242E1,3.989120126E-1,2.316530049E-1,4.439310133E-1,6.402098508E-1
1.667526045E1,3.989120126E-1,2.316530049E-1,4.439310133E-1,6.402098508E-1
1.668025849E1,3.989120126E-1,2.316530049E-1,4.439310133E-1,6.402098508E-1
1.668525631E1,6.776639819E-1,2.866999945E-3,7.960330248E-1,1.045421096E0
1.669025412E1,6.776639819E-1,2.866999945E-3,7.960330248E-1,1.045421096E0
1.669525293E1,6.776639819E-1,2.866999945E-3,7.960330248E-1,1.045421096E0
1.670025173E1,6.776639819E-1,2.866999945E-3,7.960330248E-1,1.045421096E0
1.670524876E1,6.353719831E-1,-1.991910040E-1,1.033715010E0,1.229610237E0
1.671024580E1,6.353719831E-1,-1.991910040E-1,1.033715010E0,1.229610237E0
1.671524332E1,6.353719831E-1,-1.991910040E-1,1.033715010E0,1.229610237E0
1.672024086E1,6.353719831E-1,-1.991910040E-1,1.033715010E0,1.229610237E0
1.672523855E1,3.678619862E-1,-3.328540027E-1,1.167377949E0,1.268418505E0
1.673023624E1,3.678619862E-1,-3.328540027E-1,1.167377949E0,1.268418505E0
1.673523457E1,3.678619862E-1,-3.328540027E-1,1.167377949E0,1.268418505E0
1.674023292E1,3.678619862E-1,-3.328540027E-1,1.167377949E0,1.268418505E0
1.674523125E1,-4.807100073E-2,-3.845889866E-1,1.251229048E0,1.309883063E0
1.675022956E1,-4.807100073E-2,-3.845889866E-1,1.251229048E0,1.309883063E0
1.675522784E1,-4.807100073E-2,-3.845889866E-1,1.251229048E0,1.309883063E0
1.676022615E1,-4.807100073E-2,-3.845889866E-1,1.251229048E0,1.309883063E0
1.676522427E1,-3.768079877E-1,-3.687300086E-1,1.317319036E0,1.418899405E0
1.677022238E1,-3.768079877E-1,-3.687300086E-1,1.317319036E0,1.418899405E0
1.677522074E1,-3.768079877E-1,-3.687300086E-1,1.317319036E0,1.418899405E0
1.678021908E1,-3.768079877E-1,-3.687300086E-1,1.317319036E0,1.418899405E0
1.678521708E1,-5.900449753E-1,-2.984060049E-1,1.353420973E0,1.506302608E0
1.679021508E1,-5.900449753E-1,-2.984060049E-1,1.353420973E0,1.506302608E0
1.679521247E1,-5.900449753E-1,-2.984060049E-1,1.353420973E0,1.506302608E0
1.680020985E1,-5.900449753E-1,-2.984060049E-1,1.353420973E0,1.506302608E0
1.680520679E1,-6.731780171E-1,-1.815660000E-1,1.327713966E0,1.499653037E0
1.681020372E1,-6.731780171E-1,-1.815660000E-1,1.327713966E0,1.499653037E0
1.681520110E1,-6.731780171E-1,-1.815660000E-1,1.327713966E0,1.499653037E0
1.682019849E1,-6.731780171E-1,-1.815660000E-1,1.327713966E0,1.499653037E0
1.682519708E1,-4.915930033E-1,-4.238300025E-2,1.227663994E0,1.323109550E0
1.683019565E1,-4.915930033E-1,-4.238300025E-2,1.227663994E0,1.323109550E0
1.683519384E1,-4.915930033E-1,-4.238300025E-2,1.227663994E0,1.323109550E0
1.684019203E1,-4.915930033E-1,-4.238300025E-2,1.227663994E0,1.323109550E0
1.684518999E1,-2.725969851E-1,9.216299653E-2,1.083938003E0,1.121483271E0
1.685018796E1,-2.725969851E-1,9.216299653E-2,1.083938003E0,1.121483271E0
1.685518568E1,-2.725969851E-1,9.216299653E-2,1.083938003E0,1.121483271E0
1.686018341E1,-2.725969851E-1,9.216299653E-2,1.083938003E0,1.121483271E0
1.686518198E1,-3.446000069E-2,2.047829926E-1,9.136859775E-1,9.369875299E-1
1.687018056E1,-3.446000069E-2,2.047829926E-1,9.136859775E-1,9.369875299E-1
1.687517858E1,-3.446000069E-2,2.047829926E-1,9.136859775E-1,9.369875299E-1
1.688017658E1,-3.446000069E-2,2.047829926E-1,9.136859775E-1,9.369875299E-1
1.688517494E1,1.551910043E-1,2.814010084E-1,7.169060111E-1,7.856366871E-1
1.689017329E1,1.551910043E-1,2.814010084E-1,7.169060111E-1,7.856366871E-1
1.689517144E1,1.551910043E-1,2.814010084E-1,7.169060111E-1,7.856366871E-1
1.690016959E1,1.551910043E-1,2.814010084E-1,7.169060111E-1,7.856366871E-1
1.690516724E1,2.586410046E-1,3.299219906E-1,3.474349976E-1,5.444765988E-1
1.691016489E1,2.586410046E-1,3.299219906E-1,3.474349976E-1,5.444765988E-1
1.691516295E1,2.586410046E-1,3.299219906E-1,3.474349976E-1,5.444765988E-1
1.692016099E1,2.586410046E-1,3.299219906E-1,3.474349976E-1,5.444765988E-1
1.692515885E1,2.552210093E-1,3.776910007E-1,1.842599921E-2,4.562102290E-1
1.693015670E1,2.552210093E-1,3.776910007E-1,1.842599921E-2,4.562102290E-1
1.693515470E1,2.552210093E-1,3.776910007E-1,1.842599921E-2,4.562102290E-1
1.694015270E1,2.552210093E-1,3.776910007E-1,1.842599921E-2,4.562102290E-1
1.694515054E1,1.609169990E-1,4.509429932E-1,-2.842549980E-1,5.568166372E-1
1.695014839E1,1.609169990E-1,4.509429932E-1,-2.842549980E-1,5.568166372E-1
1.695514548E1,1.609169990E-1,4.509429932E-1,-2.842549980E-1,5.568166372E-1
1.696014256E1,1.609169990E-1,4.509429932E-1,-2.842549980E-1,5.568166372E-1
1.696514044E1,7.046000101E-3,5.464019775E-1,-5.355989933E-1,7.651607993E-1
1.697013828E1,7.046000101E-3,5.464019775E-1,-5.355989933E-1,7.651607993E-1
1.697513640E1,7.046000101E-3,5.464019775E-1,-5.355989933E-1,7.651607993E-1
1.698013451E1,7.046000101E-3,5.464019775E-1,-5.355989933E-1,7.651607993E-1
1.698513222E1,-1.456329972E-1,6.450390220E-1,-7.129780054E-1,9.724309466E-1
1.699012996E1,-1.456329972E-1,6.450390220E-1,-7.129780054E-1,9.724309466E-1
1.699512811E1,-1.456329972E-1,6.450390220E-1,-7.129780054E-1,9.724309466E-1
1.700012627E1,-1.456329972E-1,6.450390220E-1,-7.129780054E-1,9.724309466E-1
1.700512443E1,-2.613829970E-1,7.344130278E-1,-8.039690256E-1,1.119843632E0
1.701012259E1,-2.613829970E-1,7.344130278E-1,-8.039690256E-1,1.119843632E0
1.701512039E1,-2.613829970E-1,7.344130278E-1,-8.039690256E-1,1.119843632E0
1.702011820E1,-2.613829970E-1,7.344130278E-1,-8.039690256E-1,1.119843632E0
1.702511652E1,-3.646189868E-1,7.973520160E-1,-7.970079780E-1,1.184879302E0
1.703011483E1,-3.646189868E-1,7.973520160E-1,-7.970079780E-1,1.184879302E0
1.703511267E1,-3.646189868E-1,7.973520160E-1,-7.970079780E-1,1.184879302E0
1.704011051E1,-3.646189868E-1,7.973520160E-1,-7.970079780E-1,1.184879302E0
1.704510763E1,-4.515950084E-1,8.262150288E-1,-5.397819877E-1,1.085326642E0
1.705010474E1,-4.515950084E-1,8.262150288E-1,-5.397819877E-1,1.085326642E0
1.705510227E1,-4.515950084E-1,8.262150288E-1,-5.397819877E-1,1.085326642E0
1.706009981E1,-4.515950084E-1,8.262150288E-1,-5.397819877E-1,1.085326642E0
1.706509746E1,-4.872210026E-1,8.251829743E-1,-2.708030045E-1,9.958139956E-1
1.707009512E1,-4.872210026E-1,8.251829743E-1,-2.708030045E-1,9.958139956E-1
1.707509312E1,-4.872210026E-1,8.251829743E-1,-2.708030045E-1,9.958139956E-1
